Service_Component_WBS_aff,Urgency,KM_number,Count_Related_Interactions,Count_Related_Incidents,Count_Related_Changes,SLAFail,Open_Time_HourOfDay,Open_Time_DayOfWeek,CI_TypeSubType_aff
-0.03248919420335241,3 Medium,-0.22131363986696342,1.0,0.0,0.0,0,9,Tuesday,0.011633911543867037
-1.049459068039411,4 Low,-2.628038992113606,1.0,0.0,0.0,0,9,Tuesday,-0.15072387058429004
0.42575708239514604,3 Medium,0.4012159734790283,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.3740285692681177,5 Very Low,0.042270881005756905,1.0,0.0,0.0,0,9,Tuesday,0.011633911543867037
-0.24077081188952182,5 Very Low,0.20768196565139505,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.03248919420335241,5 Very Low,-0.22131363986696342,1.0,0.0,0.0,1,9,Tuesday,0.011633911543867037
0.7347529468088916,2 High,0.5347473661035509,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
0.7347529468088916,2 High,0.5347473661035509,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
0.8532010972220855,4 Low,0.6300575459078758,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,1.546348277782031,1.0,0.0,0.0,1,10,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,0.3831974679763502,1.0,0.0,0.0,0,10,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-0.07356093451936495,5 Very Low,0.3066573908540158,1.0,0.0,0.0,0,10,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.9385583720059694,1.0,0.0,0.0,0,8,Tuesday,0.520939393137216
0.6356285909573313,5 Very Low,0.6367465340586724,2.0,0.0,0.0,1,8,Tuesday,0.6266734479236352
0.042823825448930125,4 Low,0.8532010972220857,1.0,0.0,0.0,1,8,Tuesday,0.7333238199625876
-0.03248919420335241,2 High,-0.22131363986696342,1.0,0.0,0.0,0,8,Tuesday,0.011633911543867037
0.4477359891139212,4 Low,0.0,1.0,0.0,0.0,0,8,Tuesday,0.2546372434939169
-0.4017447794680634,4 Low,0.7661897202324559,1.0,0.0,0.0,0,8,Tuesday,-0.46750266480943
0.48101077799879366,4 Low,1.0016211023403587,1.0,0.0,0.0,0,8,Tuesday,0.2546372434939169
-0.6310736722580087,5 Very Low,-0.4817999695102545,1.0,0.0,1.0,0,9,Tuesday,-0.3217841702305981
0.42575708239514604,3 Medium,0.4012159734790283,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.3209842834747774,4 Low,0.8532010972220857,1.0,0.0,0.0,1,9,Tuesday,0.520939393137216
0.1600539166621404,4 Low,0.39366876784364546,1.0,0.0,0.0,1,9,Tuesday,0.2546372434939169
0.42575708239514604,3 Medium,0.4012159734790283,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.4017447794680634,5 Very Low,0.805191878035725,1.0,0.0,0.0,1,9,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,9,Tuesday,-0.46750266480943
0.3468298238054754,4 Low,-0.2817788356168987,1.0,0.0,0.0,1,9,Tuesday,0.011633911543867037
-0.7809294278023862,3 Medium,-1.3440234801141338,1.0,0.0,0.0,0,9,Tuesday,-0.15072387058429004
-0.7809294278023862,3 Medium,-1.3440234801141338,1.0,0.0,0.0,0,9,Tuesday,-0.15072387058429004
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,9,Tuesday,-0.46750266480943
0.7347529468088916,2 High,1.1127122927071702,1.0,0.0,0.0,0,9,Tuesday,0.8066810815871928
-1.4418557293511685,3 Medium,-1.940441034215528,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.7347529468088916,4 Low,1.1127122927071702,1.0,0.0,0.0,1,9,Tuesday,0.8066810815871928
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,1,10,Tuesday,0.8066810815871928
0.6356285909573313,4 Low,-0.6331767224547874,1.0,0.0,0.0,0,10,Tuesday,0.8422119756464904
-0.4017447794680634,4 Low,0.7578909174177606,1.0,0.0,0.0,0,10,Tuesday,0.520939393137216
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,1,10,Tuesday,0.8066810815871928
-1.0091759392199229,5 Very Low,-3.380905407375174,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,0.1939554683378217,1.0,0.0,0.0,1,10,Tuesday,-0.1196683570004699
-1.0271117693474143,4 Low,-0.4991917122221236,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.453955943339081,3 Medium,-0.18010609303825745,1.0,0.0,0.0,0,9,Tuesday,-0.30994971258359516
0.6356285909573313,5 Very Low,0.879567973062828,1.0,0.0,0.0,0,9,Tuesday,0.8422119756464904
0.48101077799879366,5 Very Low,0.9287086497302307,1.0,0.0,0.0,0,9,Tuesday,0.2546372434939169
0.6356285909573313,4 Low,-0.6331767224547874,1.0,0.0,0.0,0,9,Tuesday,0.8422119756464904
0.11353390102724743,3 Medium,-0.18010609303825745,1.0,0.0,0.0,0,9,Tuesday,0.9402124742117155
0.042823825448930125,4 Low,-2.8356783568918504,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.03248919420335241,4 Low,-0.22131363986696342,1.0,0.0,0.0,0,9,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.9385583720059694,1.0,0.0,0.0,0,9,Tuesday,0.520939393137216
0.042823825448930125,4 Low,-2.8356783568918504,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.7347529468088916,2 High,1.1127122927071702,1.0,0.0,0.0,1,9,Tuesday,0.8066810815871928
0.42575708239514604,3 Medium,0.4012159734790283,44.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.5688139206671573,3 Medium,0.6328010318536267,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.7803343667910754,5 Very Low,0.3831974679763502,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.42575708239514604,4 Low,0.4012159734790283,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,9,Tuesday,0.8066810815871928
-0.4017447794680634,4 Low,-1.6680731967367894,1.0,0.0,0.0,0,9,Tuesday,0.011633911543867037
0.3209842834747774,4 Low,2.6449605664501408,2.0,0.0,0.0,1,9,Tuesday,-0.22671905843387136
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.042823825448930125,4 Low,-2.8356783568918504,1.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
-0.24077081188952182,4 Low,0.20768196565139505,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
0.6463180667796563,4 Low,0.4477359891139212,1.0,0.0,0.0,0,10,Tuesday,0.2546372434939169
-0.4017447794680634,4 Low,-0.12762815578964049,1.0,0.0,0.0,1,10,Tuesday,0.011633911543867037
0.3468298238054754,5 Very Low,0.6747183167352967,2.0,0.0,0.0,1,10,Tuesday,0.011633911543867037
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
-0.4017447794680634,5 Very Low,1.288519168479931,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.12762815578964049,1.0,0.0,0.0,1,10,Tuesday,0.011633911543867037
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
-0.4017447794680634,4 Low,-1.2262404444577502,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-1.1366282857680632,4 Low,-0.66092663540769,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.3609240785678684,2.0,0.0,0.0,1,10,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.5986078710084316,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-0.8122646466816772,3 Medium,-1.5978040008902334,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
0.7358221836160597,4 Low,1.4829786638494415,1.0,0.0,0.0,0,9,Tuesday,1.3808338393044577
-0.4017447794680634,4 Low,-2.675419315361513,1.0,0.0,0.0,0,9,Tuesday,-0.46750266480943
1.6363744294397504,4 Low,2.2738968850593086,1.0,0.0,0.0,1,9,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.0423145720771051,2.0,0.0,0.0,0,9,Tuesday,-0.1196683570004699
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
-0.4017447794680634,4 Low,-2.6877582268152285,2.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
0.21855012334374888,4 Low,0.3191186112918276,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
0.7358221836160597,5 Very Low,0.7890079395830258,2.0,0.0,0.0,1,10,Tuesday,0.8422119756464904
0.6762703890630074,4 Low,0.7170689228975057,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
-1.1889690496605188,3 Medium,-0.9480371159605131,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
1.424793076204224,4 Low,1.7250400665254066,1.0,0.0,0.0,1,11,Tuesday,0.011633911543867037
0.6762703890630074,5 Very Low,0.0800112089886039,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.7358221836160597,4 Low,1.288519168479931,1.0,0.0,0.0,1,11,Tuesday,0.8422119756464904
-0.4017447794680634,4 Low,-0.3609240785678684,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
-1.4046481019305688,4 Low,-0.66092663540769,1.0,0.0,0.0,0,11,Tuesday,-0.8813999581660207
-0.4017447794680634,4 Low,-2.3789199543961357,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.6356285909573313,5 Very Low,0.8532010972220857,1.0,0.0,0.0,0,12,Tuesday,0.8422119756464904
-1.049459068039411,5 Very Low,-0.2752641545957053,1.0,0.0,0.0,0,12,Tuesday,-0.15072387058429004
0.6356285909573313,4 Low,-0.6331767224547874,1.0,0.0,0.0,0,12,Tuesday,0.6266734479236352
-1.4418557293511685,4 Low,0.7790931250683638,1.0,0.0,0.0,1,13,Tuesday,-0.1196683570004699
-1.0159450356213895,3 Medium,-1.2497709418679444,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
0.7058763824652273,4 Low,0.8976528597929196,1.0,0.0,0.0,1,13,Tuesday,-0.1196683570004699
0.6965631351628261,4 Low,0.7936597035310692,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,13,Tuesday,-0.46750266480943
-1.0159450356213895,3 Medium,-1.2497709418679444,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
0.6762703890630074,4 Low,0.7170689228975057,1.0,0.0,0.0,0,10,Tuesday,-0.46750266480943
0.7347529468088916,2 High,1.1127122927071702,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
0.42575708239514604,4 Low,0.4012159734790283,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.8207753363495858,2.0,0.0,0.0,0,10,Tuesday,0.011633911543867037
0.7347529468088916,3 Medium,1.1127122927071702,1.0,0.0,0.0,1,10,Tuesday,0.8066810815871928
0.7347529468088916,2 High,1.1127122927071702,1.0,0.0,0.0,1,10,Tuesday,0.8066810815871928
0.13758106081008176,5 Very Low,0.4477359891139212,1.0,0.0,0.0,0,10,Tuesday,-0.1196683570004699
0.7347529468088916,2 High,-0.04758544811610422,1.0,0.0,0.0,0,10,Tuesday,0.8066810815871928
-0.07356093451936495,5 Very Low,0.4477359891139212,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
0.7347529468088916,2 High,0.1600539166621404,1.0,0.0,0.0,1,11,Tuesday,0.8066810815871928
0.054693401004313975,3 Medium,0.1600539166621402,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
0.02029197428698156,3 Medium,0.0,1.0,0.0,0.0,1,11,Tuesday,-0.46750266480943
-0.7809294278023862,5 Very Low,0.1600539166621404,1.0,0.0,0.0,0,11,Tuesday,-0.4624756966838516
0.7058763824652273,4 Low,0.8976528597929196,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
0.6762703890630074,4 Low,0.7170689228975057,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-1.6317055525659148,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
-0.2454111914460241,3 Medium,-1.161701923320179,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
-1.0159450356213895,3 Medium,-1.2497709418679444,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
0.7347529468088916,3 Medium,-0.04758544811610422,1.0,0.0,0.0,0,11,Tuesday,0.8066810815871928
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-2.675419315361513,2.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.6356285909573313,4 Low,-0.6331767224547874,1.0,0.0,0.0,0,11,Tuesday,0.6266734479236352
0.6356285909573313,4 Low,-0.6331767224547874,1.0,0.0,0.0,0,11,Tuesday,0.6266734479236352
-0.4017447794680634,4 Low,-1.1278003716444978,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
0.6356285909573313,4 Low,-0.6331767224547874,3.0,0.0,0.0,0,12,Tuesday,0.6266734479236352
0.6356285909573313,4 Low,-0.6331767224547874,2.0,0.0,0.0,0,12,Tuesday,0.6266734479236352
0.6356285909573313,4 Low,-0.6331767224547874,2.0,0.0,0.0,0,12,Tuesday,0.6266734479236352
0.13758106081008176,4 Low,-0.66092663540769,2.0,0.0,0.0,1,11,Tuesday,-0.1196683570004699
-0.07356093451936495,5 Very Low,0.3066573908540158,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
0.7560373487684379,4 Low,0.3736280169601993,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.10231034780535077,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-2.32485273312586,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
-0.07356093451936495,5 Very Low,0.3066573908540158,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
0.6762703890630074,5 Very Low,0.0800112089886039,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.13758106081008176,4 Low,-0.66092663540769,2.0,0.0,0.0,1,11,Tuesday,-0.1196683570004699
0.8532010972220855,3 Medium,0.271845322650257,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-2.675419315361513,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.21855012334374888,4 Low,0.3191186112918276,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
0.6965631351628261,4 Low,0.7936597035310692,1.0,0.0,0.0,0,11,Tuesday,-0.1196683570004699
0.6965631351628261,4 Low,0.7936597035310692,3.0,0.0,0.0,1,11,Tuesday,-0.1196683570004699
-0.9385583720059694,5 Very Low,-0.2454111914460241,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
0.6213994831647613,4 Low,0.7910693161150796,1.0,0.0,0.0,0,12,Tuesday,0.2546372434939169
0.6965631351628261,4 Low,0.7936597035310692,1.0,0.0,0.0,1,12,Tuesday,-0.1196683570004699
-0.4017447794680634,5 Very Low,0.8532010972220857,1.0,0.0,0.0,1,12,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.8207753363495858,1.0,0.0,0.0,0,12,Tuesday,0.011633911543867037
0.6525304017599345,5 Very Low,0.8532010972220857,1.0,0.0,0.0,1,12,Tuesday,0.011633911543867037
0.6213994831647613,4 Low,0.43768565326041975,1.0,0.0,0.0,1,12,Tuesday,0.2546372434939169
0.48101077799879366,4 Low,0.8278832892377957,1.0,0.0,0.0,1,12,Tuesday,0.2546372434939169
-1.0091759392199229,5 Very Low,-3.380905407375174,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
0.3209842834747774,4 Low,0.29358530928666293,1.0,0.0,0.0,0,12,Tuesday,-0.8505689998283629
-2.2148518379115316,5 Very Low,-2.7303178412340245,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,0.1939554683378217,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
0.6762703890630074,5 Very Low,0.0800112089886039,1.0,0.0,0.0,0,13,Tuesday,-0.46750266480943
-0.4017447794680634,3 Medium,-0.0423145720771051,2.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
0.6356285909573313,4 Low,0.7196697045975632,1.0,0.0,0.0,1,13,Tuesday,0.8422119756464904
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
0.6762703890630074,5 Very Low,0.0800112089886039,1.0,0.0,0.0,0,13,Tuesday,-0.46750266480943
-0.07356093451936495,5 Very Low,0.3066573908540158,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
-0.03248919420335241,5 Very Low,-0.22131363986696342,1.0,0.0,0.0,1,11,Tuesday,0.011633911543867037
-0.07356093451936495,5 Very Low,0.3066573908540158,1.0,0.0,0.0,0,11,Tuesday,0.011633911543867037
0.6965631351628261,4 Low,0.7936597035310692,1.0,0.0,0.0,1,11,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.6356285909573313,5 Very Low,0.879567973062828,1.0,0.0,0.0,0,11,Tuesday,0.8422119756464904
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,11,Tuesday,-0.46750266480943
0.6356285909573313,5 Very Low,0.879567973062828,1.0,0.0,0.0,0,11,Tuesday,0.8422119756464904
0.6762703890630074,5 Very Low,0.0800112089886039,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-0.03248919420335241,5 Very Low,-0.22131363986696342,1.0,0.0,0.0,1,12,Tuesday,0.011633911543867037
-0.03248919420335241,5 Very Low,-0.22131363986696342,1.0,0.0,0.0,1,12,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.9713481948289602,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-1.0091759392199229,5 Very Low,-3.380905407375174,1.0,0.0,0.0,0,12,Tuesday,-0.46750266480943
-0.21585238920447963,5 Very Low,0.6120390404051976,1.0,0.0,0.0,1,13,Tuesday,0.2546372434939169
0.3468298238054754,5 Very Low,0.6747183167352967,1.0,0.0,0.0,0,13,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-0.5986078710084316,1.0,0.0,0.0,1,14,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,14,Tuesday,-0.46750266480943
-0.4017447794680634,5 Very Low,0.4702088449659799,1.0,0.0,0.0,1,14,Tuesday,0.011633911543867037
0.7419754621118612,5 Very Low,-0.20767086346317704,1.0,0.0,0.0,0,14,Tuesday,0.2546372434939169
0.7347529468088916,5 Very Low,0.011633911543867037,1.0,0.0,0.0,0,14,Tuesday,0.8066810815871928
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,14,Tuesday,-0.46750266480943
0.48101077799879366,5 Very Low,0.0,1.0,0.0,0.0,1,14,Tuesday,0.2546372434939169
0.3468298238054754,5 Very Low,1.5463482777820308,1.0,0.0,0.0,1,15,Tuesday,0.011633911543867037
1.424793076204224,3 Medium,1.7250400665254066,1.0,0.0,0.0,1,15,Tuesday,0.011633911543867037
0.7358221836160597,3 Medium,-0.69561219339558,1.0,0.0,0.0,0,15,Tuesday,0.2546372434939169
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,15,Tuesday,-0.46750266480943
0.6356285909573313,5 Very Low,0.879567973062828,1.0,0.0,0.0,1,15,Tuesday,0.8422119756464904
-1.4418557293511685,4 Low,-0.533093263897805,1.0,0.0,0.0,0,15,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.3254538991195606,1.0,0.0,0.0,0,15,Tuesday,-0.1196683570004699
-0.4017447794680634,4 Low,-0.7562368152120148,1.0,0.0,0.0,0,16,Tuesday,-0.46750266480943
0.13758106081008176,5 Very Low,0.5167288606008728,1.0,0.0,0.0,0,16,Tuesday,-0.1196683570004699
1.1752845963911989,5 Very Low,1.2681449492847938,1.0,0.0,0.0,0,16,Tuesday,0.2546372434939169
-0.4017447794680634,4 Low,0.7578909174177606,2.0,0.0,0.0,1,12,Tuesday,0.520939393137216
-0.5876973979326567,5 Very Low,-2.539628034769553,1.0,0.0,0.0,0,12,Tuesday,0.011633911543867037
-0.795457528365296,4 Low,-1.0816592156466427,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
-0.5876973979326567,5 Very Low,-1.2386629644563074,1.0,0.0,0.0,0,12,Tuesday,0.011633911543867037
0.6356285909573313,4 Low,-0.6331767224547874,1.0,0.0,0.0,0,12,Tuesday,0.8422119756464904
-1.4418557293511685,3 Medium,-1.940441034215528,1.0,0.0,0.0,0,12,Tuesday,-0.45898529174408315
-0.5876973979326567,5 Very Low,-0.9385583720059694,1.0,0.0,0.0,0,12,Tuesday,0.011633911543867037
0.03535043816118306,3 Medium,-0.20767086346317704,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
0.4477359891139212,4 Low,0.5167288606008728,1.0,0.0,0.0,1,12,Tuesday,0.2546372434939169
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
-0.4017447794680634,5 Very Low,-0.24541119144602394,1.0,0.0,0.0,0,12,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-1.9873382869262033,1.0,0.0,0.0,0,12,Tuesday,0.011633911543867037
-0.24541119144602394,4 Low,-1.0927090518332276,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
-0.24541119144602394,4 Low,-1.0927090518332276,1.0,0.0,0.0,0,12,Tuesday,-0.1196683570004699
1.2371600001092866,5 Very Low,1.6798796704065535,1.0,0.0,0.0,0,13,Tuesday,1.2586662053302502
0.7358221836160597,5 Very Low,0.7890079395830258,1.0,0.0,0.0,0,13,Tuesday,0.8422119756464904
-0.4017447794680634,4 Low,0.3831974679763502,1.0,0.0,0.0,1,13,Tuesday,0.011633911543867037
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,13,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.7562368152120147,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
0.8131957626083864,4 Low,1.3521922633410735,1.0,0.0,0.0,1,13,Tuesday,0.011633911543867037
0.48101077799879366,3 Medium,0.9287086497302307,1.0,0.0,0.0,1,13,Tuesday,0.2546372434939169
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
1.1752845963911989,5 Very Low,1.2681449492847938,1.0,0.0,0.0,1,13,Tuesday,0.2546372434939169
-1.049459068039411,5 Very Low,-0.2752641545957053,1.0,0.0,0.0,0,13,Tuesday,-0.15072387058429004
-0.4017447794680634,4 Low,-1.3440234801141338,1.0,0.0,0.0,0,13,Tuesday,-0.46750266480943
0.6356285909573313,5 Very Low,0.3736280169601993,1.0,0.0,0.0,0,14,Tuesday,0.3736280169601993
0.4477359891139212,4 Low,0.58749793148908,1.0,0.0,0.0,1,14,Tuesday,0.2546372434939169
0.6356285909573313,5 Very Low,0.3736280169601993,1.0,0.0,0.0,0,14,Tuesday,0.3736280169601993
-0.4017447794680634,4 Low,-1.360973038427907,1.0,0.0,0.0,0,14,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.3660391792346389,1.0,0.0,0.0,0,14,Tuesday,-0.46750266480943
-0.4017447794680634,4 Low,-0.0423145720771051,1.0,0.0,0.0,0,13,Tuesday,-0.1196683570004699
